F1,F1_CI,ACC,ACC_CI,REC,REC_CI,PREC,PREC_CI
0.6315789473684211,0.01052918096697295,0.6888888888888889,0.009023769734074108,0.7058823529411765,0.013306806839652893,0.5714285714285714,0.010568268741996652
0.45714285714285713,0.027383931145068315,0.5777777777777777,0.01253958082668654,0.47058823529411764,0.03319300807064083,0.4444444444444444,0.021180946989518112
0.4324324324324324,0.006192680828392794,0.5333333333333333,0.01124074931483758,0.47058823529411764,0.0,0.4,0.011049176210686946
0.48780487804878053,0.011355209259602126,0.5333333333333333,0.014608169580436576,0.5882352941176471,0.013306806839652893,0.4166666666666667,0.012001557379496052
